จังหวัด,ประเภทสถานศึกษา,ชื่อสถานศึกษา,ระดับชั้น,ประเภทนักเรียน,ประเภทวิชา,สาขาวิชา,สาขางาน,จำนวน,หน่วย
ภูเก็ต,รัฐ,วิทยาลัยเทคนิคภูเก็ต,ปวส.2,ปกติ,อุตสาหกรรม,เทคนิคเครื่องกล,เทคนิคเครื่องกล,20,คน
ภูเก็ต,รัฐ,วิทยาลัยเทคนิคภูเก็ต,ปวส.2,ปกติ,อุตสาหกรรม,เทคนิคเครื่องกล,เทคนิคยานยนต์,6,คน
ภูเก็ต,รัฐ,วิทยาลัยเทคนิคภูเก็ต,ปวส.2,ปกติ,อุตสาหกรรม,เทคนิคโลหะ,เทคโนโลยีงานเชื่อมโครงสร้างโลหะ,2,คน
ภูเก็ต,รัฐ,วิทยาลัยเทคนิคภูเก็ต,ปวส.2,ปกติ,อุตสาหกรรม,เทคโนโลยีอิเล็กทรอนิกส์,เทคโนโลยีอิเล็กทรอนิกส์,10,คน
ภูเก็ต,รัฐ,วิทยาลัยเทคนิคภูเก็ต,ปวส.2,ปกติ,อุตสาหกรรม,ไฟฟ้า,ไฟฟ้า,27,คน
ภูเก็ต,รัฐ,วิทยาลัยเทคนิคภูเก็ต,ปวส.2,ปกติ,อุตสาหกรรม,ไฟฟ้า,ไฟฟ้ากำลัง,2,คน
ภูเก็ต,รัฐ,วิทยาลัยเทคนิคภูเก็ต,ปวส.2,ปกติ,อุตสาหกรรมดิจิทัลและเทคโนโลยีสารสนเทศ,เทคโนโลยีสารสนเทศ ,เทคโนโลยีสารสนเทศ,9,คน
ภูเก็ต,รัฐ,วิทยาลัยสารพัดช่างภูเก็ต,ปวช.1,ทวิภาคี,อุตสาหกรรม,ช่างยนต์,ช่างยนต์,32,คน
ภูเก็ต,รัฐ,วิทยาลัยสารพัดช่างภูเก็ต,ปวช.1,ทวิภาคี,อุตสาหกรรมอาหาร,อาหารและโภชนาการ,อาหารและโภชนาการ,25,คน
ภูเก็ต,รัฐ,วิทยาลัยสารพัดช่างภูเก็ต,ปวช.2,ทวิภาคี,ศิลปกรรมและเศรษฐกิจสร้างสรรค์,ดิจิทัลกราฟิก,ดิจิทัลกราฟิก,7,คน
ภูเก็ต,รัฐ,วิทยาลัยสารพัดช่างภูเก็ต,ปวช.2,ทวิภาคี,อุตสาหกรรม,ช่างไฟฟ้า,ช่างไฟฟ้า,7,คน
ภูเก็ต,รัฐ,วิทยาลัยสารพัดช่างภูเก็ต,ปวช.2,ทวิภาคี,อุตสาหกรรม,ช่างยนต์,ช่างยนต์,20,คน
ภูเก็ต,รัฐ,วิทยาลัยสารพัดช่างภูเก็ต,ปวช.2,ทวิภาคี,อุตสาหกรรมท่องเที่ยว,การท่องเที่ยว,การท่องเที่ยว,16,คน
ภูเก็ต,รัฐ,วิทยาลัยสารพัดช่างภูเก็ต,ปวช.2,ทวิภาคี,อุตสาหกรรมอาหาร,อาหารและโภชนาการ,อาหารและโภชนาการ,14,คน
ภูเก็ต,รัฐ,วิทยาลัยสารพัดช่างภูเก็ต,ปวช.3,ทวิภาคี,ศิลปกรรม,คอมพิวเตอร์กราฟิก,คอมพิวเตอร์กราฟิก,8,คน
ภูเก็ต,รัฐ,วิทยาลัยสารพัดช่างภูเก็ต,ปวช.3,ทวิภาคี,อุตสาหกรรม,ช่างยนต์,เครื่องกลเรือ,15,คน
ภูเก็ต,รัฐ,วิทยาลัยสารพัดช่างภูเก็ต,ปวช.3,ทวิภาคี,อุตสาหกรรมท่องเที่ยว,การท่องเที่ยว,การท่องเที่ยว,10,คน
ภูเก็ต,รัฐ,วิทยาลัยสารพัดช่างภูเก็ต,ปวส.2,ทวิภาคี,อุตสาหกรรม,ไฟฟ้า,ไฟฟ้า,26,คน
ภูเก็ต,รัฐ,วิทยาลัยอาชีวศึกษาภูเก็ต,ปวช.1,ทวิภาคี,พาณิชยกรรม/บริหารธุรกิจ,ธุรกิจค้าปลีก,ธุรกิจค้าปลีก,33,คน
ภูเก็ต,รัฐ,วิทยาลัยอาชีวศึกษาภูเก็ต,ปวช.1,ทวิภาคี,ศิลปกรรมและเศรษฐกิจสร้างสรรค์,ดิจิทัลกราฟิก,ดิจิทัลกราฟิก,1,คน
ภูเก็ต,รัฐ,วิทยาลัยอาชีวศึกษาภูเก็ต,ปวช.1,ปกติ,คหกรรม,คหกรรมศาสตร์,คหกรรมศาสตร์,25,คน
ภูเก็ต,รัฐ,วิทยาลัยอาชีวศึกษาภูเก็ต,ปวช.1,ปกติ,พาณิชยกรรม/บริหารธุรกิจ,การจัดการสำนักงานดิจิทัล,การจัดการสำนักงานดิจิทัล,22,คน
ภูเก็ต,รัฐ,วิทยาลัยอาชีวศึกษาภูเก็ต,ปวช.1,ปกติ,พาณิชยกรรม/บริหารธุรกิจ,การตลาด,การตลาด,71,คน
ภูเก็ต,รัฐ,วิทยาลัยอาชีวศึกษาภูเก็ต,ปวช.1,ปกติ,พาณิชยกรรม/บริหารธุรกิจ,การบัญชี,การบัญชี,80,คน
ภูเก็ต,รัฐ,วิทยาลัยอาชีวศึกษาภูเก็ต,ปวช.1,ปกติ,ศิลปกรรมและเศรษฐกิจสร้างสรรค์,การออกแบบ,การออกแบบ,19,คน
ภูเก็ต,รัฐ,วิทยาลัยอาชีวศึกษาภูเก็ต,ปวช.1,ปกติ,ศิลปกรรมและเศรษฐกิจสร้างสรรค์,ดิจิทัลกราฟิก,ดิจิทัลกราฟิก,77,คน
